timestamp,location,vehicle_count,avg_speed,day_of_week,rainfall,clouds,temperature,congestion_label
2023-01-12 03:30:00,Airport Road,132,73.5,Thursday,0.0,23,13.4,Low
2023-01-28 17:00:00,Hospital Road,589,31.1,Saturday,0.0,13,24.0,Medium
2023-03-09 20:00:00,Tech Hub,1378,37.0,Thursday,0.0,37,27.2,Medium
2023-02-28 01:00:00,Tech Hub,77,62.2,Tuesday,0.0,21,19.3,Low
2023-01-30 08:00:00,Railway Station,1786,31.0,Monday,0.0,37,23.8,Medium
2023-01-26 10:30:00,Market Square,1051,23.7,Thursday,0.0,13,24.5,Medium
2023-02-10 09:30:00,IT Park,1500,29.6,Friday,0.0,22,25.7,Medium
2023-01-24 04:00:00,Old Town,55,31.5,Tuesday,0.0,27,16.0,Low
2023-01-21 02:00:00,IT Park,68,47.5,Saturday,0.0,29,14.1,Low
2023-02-21 08:30:00,Market Square,1200,21.9,Tuesday,0.0,46,25.6,Medium
2023-01-23 14:00:00,IT Park,811,51.3,Monday,0.0,48,23.5,Medium
2023-01-27 03:00:00,Railway Station,78,57.8,Friday,0.0,46,15.3,Low
2023-01-18 16:00:00,School Zone,272,22.8,Wednesday,0.0,44,24.8,Medium
2023-03-08 22:00:00,School Zone,140,20.3,Wednesday,7.62,71,27.1,Low
2023-01-13 10:00:00,Market Square,1028,24.3,Friday,0.0,30,22.2,Medium
2023-03-03 15:30:00,Market Square,482,32.6,Friday,0.0,15,33.2,Medium
2023-03-14 15:30:00,Tech Hub,765,57.6,Tuesday,0.0,13,34.9,Medium
2023-02-02 14:30:00,City Center,1407,35.4,Thursday,1.99,82,26.4,Medium
2023-01-28 22:30:00,School Zone,118,25.1,Saturday,0.0,12,19.8,Low
2023-01-15 19:30:00,Railway Station,1383,47.1,Sunday,0.0,38,24.2,Medium
2023-01-20 20:30:00,Old Town,417,29.6,Friday,0.0,22,20.3,Medium
2023-01-26 12:00:00,Tech Hub,1030,51.4,Thursday,0.0,43,24.3,Medium
2023-01-22 17:00:00,Airport Road,1288,55.5,Sunday,0.0,23,24.6,Medium
2023-02-23 23:00:00,Airport Road,289,62.8,Thursday,0.0,44,23.9,Medium
2023-01-03 07:30:00,Railway Station,888,63.0,Tuesday,0.0,14,19.7,Medium
2023-02-01 18:30:00,School Zone,436,20.4,Wednesday,0.0,48,26.9,Medium
2023-02-07 01:30:00,Hospital Road,42,42.0,Tuesday,0.0,43,18.3,Low
2023-02-15 00:00:00,Tech Hub,117,68.2,Wednesday,0.0,21,17.7,Low
2023-01-14 01:30:00,Tech Hub,75,67.1,Saturday,0.0,21,15.3,Low
2023-01-14 15:30:00,IT Park,1075,43.8,Saturday,0.0,24,23.9,Medium
2023-01-10 13:30:00,School Zone,327,23.4,Tuesday,0.0,16,27.1,Medium
2023-01-24 02:30:00,Old Town,30,29.2,Tuesday,0.0,45,15.0,Low
2023-02-03 14:30:00,Tech Hub,861,55.1,Friday,0.0,33,25.7,Medium
2023-02-07 02:00:00,City Center,83,51.8,Tuesday,0.0,38,16.7,Low
2023-01-01 05:00:00,Bus Stand,140,46.7,Sunday,0.0,48,17.4,Low
2023-02-24 10:30:00,Railway Station,1373,42.9,Friday,0.0,13,27.2,Medium
2023-01-10 15:30:00,Railway Station,1021,57.2,Tuesday,0.0,24,24.0,Medium
2023-01-20 05:00:00,Market Square,174,42.0,Friday,0.0,40,18.4,Low
2023-02-25 19:30:00,City Center,1027,45.5,Saturday,0.94,89,25.8,Medium
2023-03-04 18:00:00,Hospital Road,939,22.1,Saturday,0.0,13,33.3,Medium
2023-01-26 10:30:00,Bus Stand,1005,34.7,Thursday,0.0,40,22.6,Medium
2023-01-19 03:00:00,IT Park,78,57.4,Thursday,0.0,47,15.5,Low
2023-02-02 10:00:00,Bus Stand,1083,34.9,Thursday,0.0,32,27.3,Medium
2023-02-20 19:00:00,Airport Road,1283,62.9,Monday,0.0,35,25.3,Medium
2023-01-04 17:00:00,School Zone,355,22.6,Wednesday,0.0,10,25.5,Medium
2023-01-06 22:30:00,School Zone,133,24.3,Friday,0.0,25,18.3,Low
2023-02-27 08:30:00,School Zone,586,17.4,Monday,0.0,47,23.4,High
2023-01-02 21:30:00,Market Square,340,35.7,Monday,0.0,37,19.1,Medium
2023-02-25 13:30:00,School Zone,315,22.8,Saturday,0.0,43,28.9,Medium
2023-02-28 02:30:00,Bus Stand,74,39.9,Tuesday,0.0,41,18.7,Low
2023-01-03 15:00:00,Tech Hub,659,58.6,Tuesday,0.0,44,25.4,Medium
2023-02-03 00:00:00,Railway Station,134,52.5,Friday,0.0,34,17.0,Low
2023-01-25 18:00:00,Tech Hub,977,57.8,Wednesday,0.0,24,25.0,Medium
2023-02-27 02:00:00,School Zone,29,24.4,Monday,0.0,41,15.1,Low
2023-02-20 08:00:00,Railway Station,1591,40.4,Monday,0.0,19,25.0,Medium
2023-02-05 06:00:00,Bus Stand,231,47.0,Sunday,0.0,37,21.6,Low
2023-02-12 20:00:00,City Center,1298,44.7,Sunday,0.0,17,23.5,Medium
2023-03-07 19:30:00,Airport Road,1718,55.2,Tuesday,0.0,43,33.0,Medium
2023-01-25 18:00:00,Bus Stand,1319,25.5,Wednesday,0.0,29,23.8,Medium
2023-01-22 22:30:00,Market Square,200,41.5,Sunday,0.0,15,17.5,Low
2023-01-12 11:00:00,Old Town,450,29.6,Thursday,0.0,29,22.4,Medium
2023-01-20 04:30:00,School Zone,36,25.2,Friday,0.0,27,16.1,Low
2023-03-06 06:30:00,Railway Station,611,63.0,Monday,0.0,33,28.7,Medium
2023-02-22 07:30:00,Bus Stand,613,39.1,Wednesday,0.0,39,22.3,Medium
2023-01-14 08:30:00,City Center,905,46.0,Saturday,0.0,11,20.2,Medium
2023-02-08 18:30:00,Market Square,1080,23.3,Wednesday,0.0,13,25.0,Medium
2023-01-20 09:30:00,School Zone,517,16.9,Friday,0.0,39,26.0,High
2023-01-20 07:30:00,Market Square,603,41.4,Friday,0.0,43,21.9,Medium
2023-03-09 08:00:00,Old Town,798,15.9,Thursday,0.0,40,29.2,High
2023-01-17 06:00:00,Bus Stand,553,40.4,Tuesday,0.0,47,19.8,Medium
2023-02-13 06:00:00,Hospital Road,447,37.3,Monday,0.0,23,22.5,Medium
2023-02-18 10:00:00,Tech Hub,705,54.1,Saturday,0.0,11,25.2,Medium
2023-01-30 19:00:00,School Zone,499,18.2,Monday,0.0,44,23.6,High
2023-01-20 08:30:00,Market Square,1027,29.1,Friday,0.0,21,20.7,Medium
2023-02-25 06:30:00,Tech Hub,298,60.8,Saturday,0.0,19,21.5,Medium
2023-01-06 17:00:00,Market Square,880,27.1,Friday,0.0,20,25.4,Medium
2023-02-06 15:00:00,School Zone,277,19.2,Monday,0.0,38,29.4,Medium
2023-02-24 04:00:00,Hospital Road,41,38.5,Friday,0.0,14,16.5,Low
2023-02-19 01:00:00,Market Square,59,39.6,Sunday,0.0,27,14.6,Low
2023-02-28 04:30:00,Old Town,37,30.8,Tuesday,0.0,17,16.7,Low
2023-01-23 15:30:00,IT Park,772,48.6,Monday,0.0,27,25.0,Medium
2023-01-26 23:00:00,Tech Hub,167,68.2,Thursday,0.0,29,17.8,Low
2023-02-23 05:00:00,IT Park,159,55.5,Thursday,0.0,18,19.3,Low
2023-03-06 16:30:00,Bus Stand,815,37.4,Monday,0.0,13,34.4,Medium
2023-01-14 02:30:00,Tech Hub,74,68.2,Saturday,0.0,35,17.1,Low
2023-03-14 19:00:00,Railway Station,1633,26.5,Tuesday,6.99,80,28.4,Medium
2023-02-24 23:00:00,Bus Stand,184,42.7,Friday,0.0,22,20.1,Low
2023-01-12 11:00:00,Hospital Road,517,39.3,Thursday,0.0,37,23.7,Medium
2023-02-03 15:30:00,City Center,871,49.6,Friday,0.0,43,27.0,Medium
2023-01-10 20:30:00,Market Square,1143,23.7,Tuesday,0.0,26,20.4,Medium
2023-03-11 20:30:00,Bus Stand,912,34.7,Saturday,0.0,36,30.4,Medium
2023-02-19 17:30:00,Airport Road,1535,50.6,Sunday,0.0,35,26.5,Medium
2023-01-09 01:00:00,Tech Hub,78,68.2,Monday,0.0,33,15.8,Low
2023-01-15 07:30:00,Bus Stand,515,42.4,Sunday,0.0,13,19.9,Medium
2023-01-26 01:30:00,Hospital Road,47,36.6,Thursday,0.0,34,13.7,Low
2023-02-24 04:30:00,Airport Road,137,73.5,Friday,0.0,16,18.1,Low
2023-03-03 14:30:00,Old Town,485,25.7,Friday,0.0,12,33.6,Medium
2023-02-02 12:30:00,City Center,1096,48.0,Thursday,0.0,48,26.9,Medium
2023-02-09 10:30:00,Tech Hub,1004,56.1,Thursday,0.0,33,25.7,Medium
2023-03-12 11:30:00,Hospital Road,615,38.7,Sunday,0.0,33,34.6,Medium
2023-02-28 15:30:00,Railway Station,786,57.5,Tuesday,0.0,24,28.4,Medium
2023-01-31 20:30:00,School Zone,465,17.0,Tuesday,0.0,25,21.4,High
2023-03-10 14:30:00,School Zone,328,23.8,Friday,0.0,37,34.4,Medium
2023-03-07 18:00:00,Hospital Road,785,25.3,Tuesday,1.04,62,35.4,Medium
2023-01-23 05:30:00,School Zone,63,25.1,Monday,0.0,13,16.1,Low
2023-02-26 02:30:00,School Zone,24,26.2,Sunday,0.0,19,17.8,Low
2023-01-03 00:30:00,Market Square,74,40.7,Tuesday,0.0,23,15.4,Low
2023-02-22 15:00:00,Old Town,452,25.1,Wednesday,0.0,33,28.7,Medium
2023-01-09 05:00:00,City Center,191,48.4,Monday,0.14,85,18.9,Low
2023-03-10 04:30:00,School Zone,30,25.1,Friday,0.0,21,24.1,Low
2023-02-18 03:30:00,Bus Stand,73,44.2,Saturday,0.0,46,18.5,Low
2023-01-14 19:00:00,Hospital Road,719,29.6,Saturday,0.0,45,21.7,Medium
2023-02-28 02:30:00,Airport Road,100,73.5,Tuesday,0.0,10,17.2,Low
2023-01-19 19:00:00,Market Square,1200,21.6,Thursday,0.0,33,21.1,Medium
2023-01-05 11:30:00,School Zone,245,25.3,Thursday,0.0,39,23.4,Medium
2023-01-15 07:30:00,Airport Road,538,73.5,Sunday,0.0,47,21.2,Medium
2023-02-18 08:00:00,Airport Road,929,69.8,Saturday,0.0,46,24.1,Medium
2023-02-02 05:30:00,Bus Stand,175,42.7,Thursday,0.0,20,21.4,Low
2023-02-08 03:30:00,Railway Station,79,60.2,Wednesday,0.0,20,18.9,Low
2023-02-13 18:30:00,Hospital Road,1000,22.2,Monday,0.0,11,26.0,Medium
2023-01-07 14:30:00,Airport Road,1679,50.8,Saturday,0.0,30,23.7,Medium
2023-02-01 07:00:00,School Zone,248,24.9,Wednesday,0.0,40,24.0,Medium
2023-02-16 04:30:00,Market Square,89,41.2,Thursday,0.0,27,16.6,Low
2023-01-20 00:30:00,Bus Stand,67,47.0,Friday,0.0,40,13.7,Low
2023-02-04 20:30:00,Tech Hub,773,68.2,Saturday,0.0,40,25.6,Medium
2023-03-12 00:30:00,Airport Road,119,72.1,Sunday,0.0,25,23.8,Low
2023-02-12 20:30:00,City Center,952,49.4,Sunday,0.0,12,25.2,Medium
2023-02-03 06:30:00,Hospital Road,378,39.4,Friday,0.0,20,22.4,Medium
2023-03-01 23:30:00,School Zone,76,26.2,Wednesday,0.0,28,28.2,Low
2023-03-10 05:30:00,IT Park,170,54.6,Friday,0.0,46,24.9,Low
2023-03-07 14:30:00,Airport Road,1443,56.4,Tuesday,0.0,35,34.6,Medium
2023-02-10 04:30:00,IT Park,81,41.2,Friday,0.0,34,16.0,Low
2023-01-18 04:00:00,Old Town,60,31.5,Wednesday,0.0,22,14.7,Low
2023-03-06 08:00:00,Airport Road,2200,35.5,Monday,0.0,26,28.8,Medium
2023-03-13 18:00:00,City Center,2000,23.0,Monday,0.0,27,32.4,Medium
2023-02-11 21:00:00,Market Square,304,42.0,Saturday,0.0,25,23.9,Medium
2023-01-22 19:00:00,School Zone,288,26.2,Sunday,0.0,19,22.7,Medium
2023-01-11 17:00:00,Tech Hub,1341,44.1,Wednesday,0.0,40,21.0,Medium
2023-02-05 10:00:00,Bus Stand,557,44.2,Sunday,0.0,22,26.9,Medium
2023-01-16 03:00:00,Bus Stand,79,41.5,Monday,0.0,39,13.0,Low
2023-01-13 19:30:00,Old Town,523,25.3,Friday,0.0,19,21.3,Medium
2023-02-24 11:00:00,Old Town,365,27.2,Friday,0.0,28,25.9,Medium
2023-02-23 01:00:00,Old Town,46,29.0,Thursday,0.0,41,18.4,Low
2023-01-13 11:00:00,Market Square,785,25.0,Friday,1.24,68,25.1,Medium
2023-01-10 16:00:00,IT Park,581,46.7,Tuesday,0.0,34,25.2,Medium
2023-01-03 02:30:00,Old Town,46,25.4,Tuesday,0.0,22,15.1,Low
2023-01-07 08:00:00,Bus Stand,630,45.9,Saturday,0.0,32,23.2,Medium
2023-01-26 09:00:00,City Center,1180,43.6,Thursday,0.0,11,22.7,Medium
2023-01-08 06:30:00,Hospital Road,217,42.0,Sunday,0.0,44,20.8,Low
2023-03-04 08:00:00,Old Town,337,23.3,Saturday,7.91,72,25.2,Medium
2023-01-25 10:00:00,Bus Stand,1285,27.6,Wednesday,0.0,27,23.5,Medium
2023-01-24 03:00:00,Airport Road,105,71.1,Tuesday,0.0,35,15.6,Low
2023-01-30 08:00:00,City Center,1847,27.4,Monday,0.0,17,22.3,Medium
2023-03-07 17:00:00,Bus Stand,1279,28.3,Tuesday,0.0,19,33.0,Medium
2023-01-21 06:30:00,City Center,467,43.8,Saturday,0.0,17,19.9,Medium
2023-02-02 23:30:00,Hospital Road,117,41.4,Thursday,0.0,24,18.1,Low
2023-01-15 22:30:00,IT Park,225,56.9,Sunday,0.0,13,20.1,Low
2023-01-05 23:30:00,Old Town,103,28.0,Thursday,0.0,29,19.8,Low
2023-01-26 02:00:00,Railway Station,88,57.0,Thursday,0.0,39,13.9,Low
2023-03-10 14:30:00,Hospital Road,714,31.0,Friday,0.0,12,34.9,Medium
2023-02-11 04:00:00,Airport Road,119,73.5,Saturday,0.0,34,14.6,Low
2023-02-26 16:00:00,Hospital Road,641,32.2,Sunday,0.0,23,27.0,Medium
2023-03-12 06:30:00,School Zone,83,25.9,Sunday,0.0,14,29.5,Low
2023-01-04 17:00:00,Market Square,1068,27.4,Wednesday,0.0,29,25.7,Medium
2023-02-15 10:30:00,Market Square,918,29.3,Wednesday,0.0,15,26.3,Medium
2023-03-08 23:30:00,IT Park,158,57.8,Wednesday,0.0,49,24.8,Low
2023-01-05 10:30:00,Old Town,668,20.2,Thursday,0.0,31,25.5,Medium
2023-01-04 04:30:00,IT Park,70,57.8,Wednesday,0.0,20,13.8,Low
2023-01-31 10:00:00,Tech Hub,1179,58.9,Tuesday,0.0,31,21.7,Medium
2023-01-18 19:00:00,Railway Station,1528,42.2,Wednesday,0.0,15,21.5,Medium
2023-01-03 05:00:00,Old Town,115,26.4,Tuesday,0.0,36,19.1,Low
2023-01-06 21:30:00,Bus Stand,400,36.7,Friday,0.0,15,22.3,Medium
2023-01-26 06:00:00,Railway Station,689,59.0,Thursday,0.0,33,20.2,Medium
2023-01-16 02:30:00,School Zone,32,24.8,Monday,0.0,18,17.3,Low
2023-02-08 21:30:00,Tech Hub,485,63.0,Wednesday,0.0,25,20.7,Medium
2023-01-13 09:00:00,City Center,1660,41.1,Friday,0.0,13,22.4,Medium
2023-01-22 20:30:00,Market Square,547,35.9,Sunday,0.0,22,20.9,Medium
2023-03-09 09:30:00,School Zone,483,15.8,Thursday,0.0,19,29.8,High
2023-03-05 09:30:00,Railway Station,697,57.3,Sunday,0.0,21,30.9,Medium
2023-02-01 10:30:00,Old Town,800,14.6,Wednesday,0.06,56,26.8,High
2023-01-24 02:00:00,Railway Station,47,61.8,Tuesday,0.0,36,15.3,Low
2023-02-21 12:30:00,City Center,1405,39.6,Tuesday,0.0,12,27.9,Medium
2023-02-24 04:30:00,Market Square,60,42.0,Friday,0.0,46,15.9,Low
2023-02-24 14:30:00,Old Town,447,23.8,Friday,0.0,34,28.6,Medium
2023-02-10 01:00:00,City Center,101,52.5,Friday,0.0,37,19.2,Low
2023-03-13 17:30:00,Hospital Road,945,21.5,Monday,0.0,23,33.1,Medium
2023-03-02 02:00:00,IT Park,75,55.0,Thursday,0.0,13,24.2,Low
2023-01-28 22:30:00,Market Square,197,41.3,Saturday,0.0,37,19.4,Low
2023-02-25 19:30:00,Tech Hub,1004,39.6,Saturday,7.14,66,24.2,Medium
2023-02-27 12:00:00,Market Square,788,33.8,Monday,0.0,27,26.7,Medium
2023-01-24 19:00:00,Railway Station,1339,43.7,Tuesday,0.0,38,21.9,Medium
2023-01-19 11:30:00,Old Town,365,27.5,Thursday,0.0,41,23.1,Medium
2023-01-07 09:00:00,Airport Road,1001,58.7,Saturday,0.0,23,22.0,Medium
2023-01-12 18:00:00,School Zone,445,18.5,Thursday,0.0,14,23.4,High
2023-02-26 04:00:00,Market Square,67,41.1,Sunday,0.0,12,15.7,Low
2023-03-12 01:30:00,Tech Hub,67,68.2,Sunday,0.0,15,23.2,Low
2023-01-20 20:30:00,Tech Hub,1140,45.7,Friday,0.0,40,20.0,Medium
2023-01-09 09:30:00,School Zone,549,13.9,Monday,0.0,39,23.2,High
2023-03-04 19:00:00,Bus Stand,799,41.9,Saturday,0.0,28,32.2,Medium
2023-02-22 05:30:00,Market Square,157,39.0,Wednesday,0.0,13,20.0,Low
2023-01-03 02:30:00,Bus Stand,62,40.5,Tuesday,0.0,27,12.9,Low
2023-01-21 00:30:00,City Center,98,52.3,Saturday,0.0,23,15.7,Low
2023-01-19 07:30:00,Airport Road,852,73.5,Thursday,0.0,41,21.0,Medium
2023-02-16 12:00:00,Railway Station,928,52.1,Thursday,0.0,32,27.6,Medium
2023-01-27 13:30:00,Bus Stand,803,40.7,Friday,0.0,24,25.9,Medium
2023-01-23 13:30:00,Tech Hub,1134,48.1,Monday,0.0,46,23.6,Medium
2023-02-10 17:00:00,City Center,1825,27.2,Friday,0.0,20,27.7,Medium
2023-02-23 05:30:00,Market Square,169,41.2,Thursday,0.0,19,22.3,Low
2023-01-15 23:00:00,IT Park,157,45.5,Sunday,0.0,45,17.3,Low
2023-02-06 06:00:00,City Center,649,52.5,Monday,0.0,46,23.2,Medium
2023-02-16 03:00:00,Bus Stand,71,44.7,Thursday,0.0,48,18.1,Low
2023-02-12 15:00:00,Airport Road,1509,54.6,Sunday,0.0,48,27.7,Medium
2023-01-10 02:00:00,Airport Road,104,67.2,Tuesday,0.0,35,14.6,Low
2023-03-05 10:30:00,Bus Stand,740,39.1,Sunday,3.09,100,30.4,Medium
2023-01-09 23:00:00,Airport Road,147,67.9,Monday,0.0,32,18.8,Low
2023-01-05 18:30:00,Bus Stand,1162,31.7,Thursday,0.0,22,21.8,Medium
2023-01-31 10:00:00,Hospital Road,797,28.6,Tuesday,0.0,12,20.8,Medium
2023-02-20 23:30:00,Hospital Road,122,37.3,Monday,0.0,47,20.7,Low
2023-02-10 20:00:00,IT Park,1114,41.6,Friday,0.0,31,23.9,Medium
2023-02-05 01:30:00,Hospital Road,60,42.0,Sunday,0.0,15,17.9,Low
2023-02-09 20:30:00,Bus Stand,966,39.0,Thursday,0.0,40,24.4,Medium
2023-01-17 20:00:00,School Zone,456,19.1,Tuesday,0.0,10,20.9,High
2023-01-26 22:30:00,Hospital Road,213,40.8,Thursday,0.0,10,19.0,Low
2023-01-25 03:30:00,Airport Road,105,67.1,Wednesday,0.0,35,13.8,Low
2023-03-12 21:00:00,Railway Station,542,58.8,Sunday,0.0,18,30.2,Medium
2023-01-07 10:00:00,Old Town,314,28.0,Saturday,0.0,23,23.3,Medium
2023-03-08 13:00:00,Tech Hub,1152,44.1,Wednesday,0.0,35,32.3,Medium
2023-03-08 12:00:00,City Center,825,46.1,Wednesday,0.0,18,35.3,Medium
2023-02-18 01:30:00,Market Square,53,38.6,Saturday,0.0,26,18.3,Low
2023-01-05 22:30:00,School Zone,104,26.0,Thursday,0.0,23,19.0,Low
2023-01-31 07:00:00,City Center,831,40.8,Tuesday,0.0,47,22.8,Medium
2023-02-25 06:30:00,City Center,324,44.7,Saturday,0.0,36,22.3,Medium
2023-02-21 22:00:00,Railway Station,388,61.4,Tuesday,0.0,15,21.9,Medium
2023-01-24 19:30:00,IT Park,1384,28.7,Tuesday,0.0,43,21.4,Medium
2023-01-07 21:00:00,Tech Hub,355,68.2,Saturday,0.0,19,19.4,Medium
2023-02-01 05:30:00,Tech Hub,174,60.9,Wednesday,0.0,33,21.0,Low
2023-01-15 14:30:00,Bus Stand,766,43.0,Sunday,0.0,30,25.3,Medium
2023-01-27 02:30:00,Railway Station,72,61.0,Friday,0.0,37,14.9,Low
2023-01-15 20:30:00,Tech Hub,895,57.3,Sunday,0.0,37,21.2,Medium
2023-02-13 00:30:00,Airport Road,127,61.6,Monday,0.0,28,16.4,Low
2023-01-23 20:30:00,Railway Station,1422,43.2,Monday,0.0,23,23.9,Medium
2023-03-06 13:00:00,City Center,959,35.6,Monday,0.0,17,35.2,Medium
2023-01-12 22:30:00,Tech Hub,288,68.2,Thursday,0.0,10,19.3,Medium
2023-02-26 00:30:00,Old Town,48,31.1,Sunday,0.0,48,16.2,Low
2023-01-24 13:30:00,Hospital Road,495,31.7,Tuesday,0.0,21,25.1,Medium
2023-01-26 08:00:00,School Zone,430,17.8,Thursday,0.0,27,22.4,High
2023-03-04 05:30:00,Bus Stand,114,46.0,Saturday,0.0,27,26.5,Low
2023-03-11 05:00:00,Market Square,113,41.3,Saturday,0.0,48,27.5,Low
2023-01-14 04:30:00,City Center,114,52.5,Saturday,0.0,45,14.0,Low
2023-02-20 23:00:00,Airport Road,265,71.3,Monday,0.0,20,21.7,Low
2023-03-14 02:30:00,Market Square,55,40.5,Tuesday,0.0,20,23.0,Low
2023-01-22 01:30:00,Tech Hub,70,59.6,Sunday,0.0,36,14.9,Low
2023-02-09 04:30:00,Old Town,33,29.6,Thursday,0.0,13,17.6,Low
2023-02-12 00:00:00,Bus Stand,66,47.2,Sunday,0.0,48,17.9,Low
2023-02-06 17:00:00,IT Park,1246,32.1,Monday,0.0,36,27.8,Medium
2023-03-03 06:00:00,City Center,990,39.5,Friday,0.0,32,28.7,Medium
2023-01-06 18:30:00,School Zone,539,16.6,Friday,0.0,16,22.2,High
2023-01-22 12:00:00,City Center,1055,50.0,Sunday,0.0,22,22.3,Medium
2023-01-31 09:00:00,School Zone,466,18.9,Tuesday,0.0,33,22.9,High
2023-02-20 03:00:00,IT Park,80,57.4,Monday,0.0,18,16.2,Low
2023-02-20 11:30:00,City Center,883,45.1,Monday,0.0,48,28.4,Medium
2023-01-20 22:00:00,Airport Road,337,60.7,Friday,5.36,82,17.0,Medium
2023-01-24 12:30:00,IT Park,755,44.6,Tuesday,0.0,41,25.8,Medium
2023-01-05 22:00:00,City Center,425,48.4,Thursday,0.0,46,18.1,Medium
2023-01-24 08:30:00,Hospital Road,727,30.1,Tuesday,0.0,45,21.7,Medium
2023-01-30 12:00:00,Old Town,457,24.0,Monday,0.0,30,23.8,Medium
2023-03-01 02:30:00,Tech Hub,77,68.2,Wednesday,0.0,13,22.1,Low
2023-02-07 02:00:00,Airport Road,119,73.5,Tuesday,0.0,11,16.3,Low
2023-03-05 14:30:00,Bus Stand,719,40.7,Sunday,0.0,42,35.3,Medium
2023-02-09 19:30:00,Hospital Road,796,29.6,Thursday,0.0,16,23.9,Medium
2023-02-03 07:30:00,Railway Station,888,57.7,Friday,0.0,23,20.1,Medium
2023-02-25 07:30:00,School Zone,221,20.7,Saturday,0.0,47,22.8,Medium
2023-03-04 15:00:00,Bus Stand,759,40.5,Saturday,0.0,40,34.2,Medium
2023-02-11 20:00:00,Old Town,406,29.1,Saturday,0.0,16,24.2,Medium
2023-01-31 08:30:00,School Zone,410,21.7,Tuesday,0.0,39,19.4,Medium
2023-02-27 04:30:00,Railway Station,85,51.6,Monday,0.0,45,18.4,Low
2023-02-23 05:00:00,Hospital Road,135,39.1,Thursday,0.0,34,21.8,Low
2023-03-02 01:00:00,City Center,120,52.5,Thursday,0.0,22,26.6,Low
2023-02-13 12:30:00,Bus Stand,814,39.5,Monday,0.0,40,27.1,Medium
2023-01-11 22:00:00,School Zone,102,26.2,Wednesday,0.0,33,20.8,Low
2023-02-07 19:00:00,Old Town,603,21.3,Tuesday,0.0,38,24.3,Medium
2023-02-27 09:30:00,Tech Hub,1305,44.1,Monday,0.0,12,25.6,Medium
2023-03-12 08:30:00,Tech Hub,545,57.2,Sunday,0.0,33,32.2,Medium
2023-03-02 17:30:00,Tech Hub,1027,46.2,Thursday,0.0,48,32.9,Medium
2023-03-06 12:30:00,IT Park,751,41.9,Monday,0.0,10,34.2,Medium
2023-02-04 23:30:00,School Zone,53,25.9,Saturday,0.0,29,21.3,Low
2023-03-11 07:00:00,Hospital Road,415,37.7,Saturday,0.0,44,28.2,Medium
2023-02-13 01:00:00,School Zone,38,25.2,Monday,0.0,23,15.0,Low
2023-01-06 14:30:00,Bus Stand,808,40.5,Friday,0.0,41,27.8,Medium
2023-03-14 08:30:00,IT Park,1136,44.6,Tuesday,0.0,28,28.8,Medium
2023-01-03 01:00:00,Tech Hub,89,66.8,Tuesday,0.0,43,14.7,Low
2023-01-27 23:30:00,City Center,206,52.5,Friday,0.0,26,16.7,Low
2023-02-09 01:30:00,Railway Station,92,63.0,Thursday,0.0,46,18.2,Low
2023-02-18 23:00:00,Hospital Road,90,38.5,Saturday,0.0,22,20.0,Low
2023-02-26 10:00:00,Market Square,606,38.5,Sunday,0.0,21,27.5,Medium
2023-03-11 23:30:00,School Zone,67,26.1,Saturday,0.0,20,28.4,Low
2023-02-15 04:30:00,Tech Hub,85,65.6,Wednesday,0.0,35,19.0,Low
2023-03-12 05:00:00,Old Town,88,31.5,Sunday,0.0,19,25.6,Low
2023-01-10 08:30:00,Hospital Road,1000,22.6,Tuesday,0.0,40,19.4,Medium
2023-02-16 09:00:00,Bus Stand,1157,33.2,Thursday,0.0,27,26.2,Medium
2023-02-24 15:30:00,School Zone,261,21.4,Friday,0.0,10,29.0,Medium
2023-01-08 12:00:00,Railway Station,1120,55.9,Sunday,0.0,10,24.0,Medium
2023-02-02 09:00:00,Airport Road,1867,44.5,Thursday,0.0,43,25.9,Medium
2023-01-10 21:30:00,Airport Road,503,62.1,Tuesday,0.0,21,21.9,Medium
2023-01-12 01:30:00,School Zone,27,25.3,Thursday,0.0,32,15.5,Low
2023-02-12 16:00:00,School Zone,313,22.5,Sunday,0.0,44,27.0,Medium
2023-03-07 05:30:00,Hospital Road,106,41.3,Tuesday,0.0,14,25.5,Low
2023-02-05 20:30:00,IT Park,635,55.4,Sunday,0.93,50,25.6,Medium
2023-02-21 16:30:00,Market Square,902,32.8,Tuesday,0.0,23,27.3,Medium
2023-01-30 07:00:00,Airport Road,1305,60.3,Monday,0.0,24,20.2,Medium
2023-01-23 17:00:00,Bus Stand,1353,27.9,Monday,0.0,27,25.9,Medium
2023-02-16 04:00:00,Airport Road,154,69.5,Thursday,0.0,41,15.5,Low
2023-01-13 07:00:00,City Center,1055,48.1,Friday,0.0,33,19.1,Medium
2023-02-06 10:00:00,Old Town,505,26.5,Monday,0.0,47,28.5,Medium
2023-01-16 04:00:00,Market Square,93,38.9,Monday,0.0,31,15.5,Low
2023-01-29 18:30:00,IT Park,856,52.3,Sunday,0.0,36,24.1,Medium
2023-02-16 15:00:00,Tech Hub,1038,56.4,Thursday,0.0,29,27.7,Medium
2023-01-08 19:30:00,Bus Stand,909,33.4,Sunday,0.0,10,23.4,Medium
2023-03-05 22:30:00,Market Square,275,42.0,Sunday,0.0,26,27.7,Low
2023-03-05 17:00:00,Airport Road,1333,69.3,Sunday,0.0,22,31.9,Medium
2023-03-13 13:00:00,School Zone,374,20.4,Monday,0.0,32,33.4,Medium
